"phase" "subject" "activityName" "variable" "mean"
"TEST" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.243940592553192
"TEST" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.469396701106383
"TEST" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.218266318606383
"TEST" 2 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.0899511204978723
"TEST" 2 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" 0.215586334889362
"TEST" 2 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" 0.0899511204978723
"TEST" 2 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" 0.215586334889362
"TEST" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" 0.00565516335106383
"TEST" 2 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" 0.22961718512766
"TEST" 2 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.162188586930426
"TEST" 2 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.274844110531915
"TEST" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.410872671489362
"TEST" 2 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.343187875404255
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-X" 0.112841160325532
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Y" 0.278345041765957
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-mean()-Z" -0.131290772
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-X" 0.0161046198595745
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" 0.171973972957447
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.162032894287234
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-X" -0.273711609659574
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Y" 0.0119309606468085
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAcc-meanFreq()-Z" 0.0903678546504255
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" 0.138120681087234
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" 0.0962091607617021
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.271498721106383
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" 0.0499590624829787
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" 0.0808333491276596
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.408227423191489
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.143898149531915
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.357514501744681
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.234703932446809
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.145775970406383
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.361913824
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.0874944736085106
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.379436674361702
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.458732747446809
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.422987665106383
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.0375298023191489
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" 0.0770894557234043
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" 0.1367749584
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" 0.293424826591489
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.0214787881723404
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" 0.0938321297617021
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" 0.222247409576596
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" 0.227480732542553
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" 0.0188355111404255
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.320838543553191
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.372576755361702
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-meanFreq()" 0.103971241706383
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.380175306489362
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.343698985425532
"TEST" 2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" -0.0512479640553192
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAcc-mean()-X" 0.247164790395833
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Y" -0.0214121132045833
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAcc-mean()-Z" -0.152513899520833
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAcc-std()-X" -0.304376406458333
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAcc-std()-Y" 0.108027279889583
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAcc-std()-Z" -0.112121021220833
"TEST" 2 "WALKING_UPSTAIRS" "tGravityAcc-mean()-X" 0.790717418541667
"TEST" 2 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.416214890416667
"TEST" 2 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.195888238891667
"TEST" 2 "WALKING_UPSTAIRS" "tGravityAcc-std()-X" -0.934407739791667
"TEST" 2 "WALKING_UPSTAIRS" "tGravityAcc-std()-Y" -0.92376745375
"TEST" 2 "WALKING_UPSTAIRS" "tGravityAcc-std()-Z" -0.878004056875
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-X" 0.0744507839572917
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Y" -0.00970985514333333
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAccJerk-mean()-Z" 0.01948143925
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-X" -0.276121886479167
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Y" -0.185648954220833
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAccJerk-std()-Z" -0.5737463525
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyro-mean()-X" -0.0576912634583333
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Y" -0.0320883097395833
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyro-mean()-Z" 0.0688374021666667
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyro-std()-X" -0.439253058958333
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyro-std()-Y" -0.466298336666667
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyro-std()-Z" -0.163995791679167
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-X" -0.0828858001333333
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0424053708458333
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0445157481625
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-X" -0.464854363125
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Y" -0.645491337708333
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyroJerk-std()-Z" -0.467595961041667
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAccMag-mean()" -0.107322679520833
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAccMag-std()" -0.205977045295833
"TEST" 2 "WALKING_UPSTAIRS" "tGravityAccMag-mean()" -0.107322679520833
"TEST" 2 "WALKING_UPSTAIRS" "tGravityAccMag-std()" -0.205977045295833
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAccJerkMag-mean()" -0.321268911041667
"TEST" 2 "WALKING_UPSTAIRS" "tBodyAccJerkMag-std()" -0.21738939458125
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyroMag-mean()" -0.219713472958333
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyroMag-std()" -0.377532167604167
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean()" -0.572816438541667
"TEST" 2 "WALKING_UPSTAIRS" "tBodyGyroJerkMag-std()" -0.597291719166667
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAcc-mean()-X" -0.266720933270833
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Y" 0.00992445881854167
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAcc-mean()-Z" -0.281001986202083
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAcc-std()-X" -0.320582414375
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAcc-std()-Y" 0.0848802791083333
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAcc-std()-Z" -0.09454497643125
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-X" -0.281748011416667
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Y" -0.0618894458958333
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAcc-meanFreq()-Z" -0.236589092316958
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-X" -0.258639439729167
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Y" -0.1878421317125
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-mean()-Z" -0.522728063333333
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-X" -0.365415441458333
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Y" -0.243554146666667
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-std()-Z" -0.625090981458333
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-X" -0.0491142923541667
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Y" -0.287688885375
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAccJerk-meanFreq()-Z" -0.374218484791667
"TEST" 2 "WALKING_UPSTAIRS" "fBodyGyro-mean()-X" -0.331643577458333
"TEST" 2 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Y" -0.488086123958333
"TEST" 2 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.248601122
"TEST" 2 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.476358845625
"TEST" 2 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.459758488958333
"TEST" 2 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.218072471479167
"TEST" 2 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.115324433733333
"TEST" 2 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.130357850675
"TEST" 2 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.0773418117291667
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.14531853915625
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.36672824375
"TEST" 2 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" 0.107680395229167
"TEST" 2 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-mean()" -0.189511136902083
"TEST" 2 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-std()" -0.2604238389625
"TEST" 2 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag-meanFreq()" -0.0119168233583333
"TEST" 2 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-mean()" -0.450612184791667
"TEST" 2 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-std()" -0.438620401875
"TEST" 2 "WALKING_UPSTAIRS" "fBodyBodyGyroMag-meanFreq()" -0.022752769044375
"TEST" 2 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.60079849625
"TEST" 2 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.621820202916667
"TEST" 2 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag-meanFreq()" 0.0467433991041667
"TEST" 4 "LAYING" "tBodyAcc-mean()-X" 0.263559214981481
"TEST" 4 "LAYING" "tBodyAcc-mean()-Y" -0.0150031841055556
"TEST" 4 "LAYING" "tBodyAcc-mean()-Z" -0.110688150314815
"TEST" 4 "LAYING" "tBodyAcc-std()-X" -0.954193738888889
"TEST" 4 "LAYING" "tBodyAcc-std()-Y" -0.941714042407407
"TEST" 4 "LAYING" "tBodyAcc-std()-Z" -0.962667314814815
"TEST" 4 "LAYING" "tGravityAcc-mean()-X" -0.420664662222222
"TEST" 4 "LAYING" "tGravityAcc-mean()-Y" 0.915165104259259
"TEST" 4 "LAYING" "tGravityAcc-mean()-Z" 0.341531310555556
"TEST" 4 "LAYING" "tGravityAcc-std()-X" -0.921199965925926
"TEST" 4 "LAYING" "tGravityAcc-std()-Y" -0.969816635740741
"TEST" 4 "LAYING" "tGravityAcc-std()-Z" -0.976176608888889
"TEST" 4 "LAYING" "tBodyAccJerk-mean()-X" 0.0934494217777778
"TEST" 4 "LAYING" "tBodyAccJerk-mean()-Y" 0.00693313213968519
"TEST" 4 "LAYING" "tBodyAccJerk-mean()-Z" -0.00641054328740741
"TEST" 4 "LAYING" "tBodyAccJerk-std()-X" -0.978302781111111
"TEST" 4 "LAYING" "tBodyAccJerk-std()-Y" -0.942209488333333
"TEST" 4 "LAYING" "tBodyAccJerk-std()-Z" -0.978511984259259
"TEST" 4 "LAYING" "tBodyGyro-mean()-X" -0.00923156347222222
"TEST" 4 "LAYING" "tBodyGyro-mean()-Y" -0.0930128180759259
"TEST" 4 "LAYING" "tBodyGyro-mean()-Z" 0.169720404092593
"TEST" 4 "LAYING" "tBodyGyro-std()-X" -0.973102422222222
"TEST" 4 "LAYING" "tBodyGyro-std()-Y" -0.961109291851852
"TEST" 4 "LAYING" "tBodyGyro-std()-Z" -0.962073755
"TEST" 4 "LAYING" "tBodyGyroJerk-mean()-X" -0.105019877685185
"TEST" 4 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0381230432222222
"TEST" 4 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0712156288333333
"TEST" 4 "LAYING" "tBodyGyroJerk-std()-X" -0.975103204259259
"TEST" 4 "LAYING" "tBodyGyroJerk-std()-Y" -0.986855629814815
"TEST" 4 "LAYING" "tBodyGyroJerk-std()-Z" -0.983965359814815
"TEST" 4 "LAYING" "tBodyAccMag-mean()" -0.954557603148148
"TEST" 4 "LAYING" "tBodyAccMag-std()" -0.931292216611111
"TEST" 4 "LAYING" "tGravityAccMag-mean()" -0.954557603148148
"TEST" 4 "LAYING" "tGravityAccMag-std()" -0.931292216611111
"TEST" 4 "LAYING" "tBodyAccJerkMag-mean()" -0.970095771666667
"TEST" 4 "LAYING" "tBodyAccJerkMag-std()" -0.960786430740741
"TEST" 4 "LAYING" "tBodyGyroMag-mean()" -0.930236462592593
"TEST" 4 "LAYING" "tBodyGyroMag-std()" -0.947031781666667
"TEST" 4 "LAYING" "tBodyGyroJerkMag-mean()" -0.985068502037037
"TEST" 4 "LAYING" "tBodyGyroJerkMag-std()" -0.982698213703704
"TEST" 4 "LAYING" "fBodyAcc-mean()-X" -0.958802077592593
"TEST" 4 "LAYING" "fBodyAcc-mean()-Y" -0.938883374444444
"TEST" 4 "LAYING" "fBodyAcc-mean()-Z" -0.967504278888889
"TEST" 4 "LAYING" "fBodyAcc-std()-X" -0.952464881481481
"TEST" 4 "LAYING" "fBodyAcc-std()-Y" -0.946380971111111
"TEST" 4 "LAYING" "fBodyAcc-std()-Z" -0.962154454259259
"TEST" 4 "LAYING" "fBodyAcc-meanFreq()-X" -0.274194618766667
"TEST" 4 "LAYING" "fBodyAcc-meanFreq()-Y" 0.366231448994444
"TEST" 4 "LAYING" "fBodyAcc-meanFreq()-Z" 0.201329591976111
"TEST" 4 "LAYING" "fBodyAccJerk-mean()-X" -0.978542457407407
"TEST" 4 "LAYING" "fBodyAccJerk-mean()-Y" -0.943969987222222
"TEST" 4 "LAYING" "fBodyAccJerk-mean()-Z" -0.975383329444444
"TEST" 4 "LAYING" "fBodyAccJerk-std()-X" -0.980079292592593
"TEST" 4 "LAYING" "fBodyAccJerk-std()-Y" -0.944366881666667
"TEST" 4 "LAYING" "fBodyAccJerk-std()-Z" -0.980261236296296
"TEST" 4 "LAYING" "fBodyAccJerk-meanFreq()-X" 0.182436483157407
"TEST" 4 "LAYING" "fBodyAccJerk-meanFreq()-Y" 0.0987428836296296
"TEST" 4 "LAYING" "fBodyAccJerk-meanFreq()-Z" 0.0770211165
"TEST" 4 "LAYING" "fBodyGyro-mean()-X" -0.967203736481482
"TEST" 4 "LAYING" "fBodyGyro-mean()-Y" -0.972187839074074
"TEST" 4 "LAYING" "fBodyGyro-mean()-Z" -0.961479262592593
"TEST" 4 "LAYING" "fBodyGyro-std()-X" -0.975094739444444
"TEST" 4 "LAYING" "fBodyGyro-std()-Y" -0.956182500185185
"TEST" 4 "LAYING" "fBodyGyro-std()-Z" -0.965807466666667
"TEST" 4 "LAYING" "fBodyGyro-meanFreq()-X" -0.0660921823944444
"TEST" 4 "LAYING" "fBodyGyro-meanFreq()-Y" -0.526889995562963
"TEST" 4 "LAYING" "fBodyGyro-meanFreq()-Z" 0.152886311603704
"TEST" 4 "LAYING" "fBodyAccMag-mean()" -0.939389701296296
"TEST" 4 "LAYING" "fBodyAccMag-std()" -0.937187975962963
"TEST" 4 "LAYING" "fBodyAccMag-meanFreq()" 0.241697899814815
"TEST" 4 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.96228712537037
"TEST" 4 "LAYING" "fBodyBodyAccJerkMag-std()" -0.958037119259259
"TEST" 4 "LAYING" "fBodyBodyAccJerkMag-meanFreq()" 0.274027349574074
"TEST" 4 "LAYING" "fBodyBodyGyroMag-mean()" -0.961556660185185
"TEST" 4 "LAYING" "fBodyBodyGyroMag-std()" -0.947100325185185
"TEST" 4 "LAYING" "fBodyBodyGyroMag-meanFreq()" -0.259851969798148
"TEST" 4 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.983609073333333
"TEST" 4 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.982543631666667
"TEST" 4 "LAYING" "fBodyBodyGyroJerkMag-meanFreq()" 0.202949381537037
"TEST" 4 "SITTING" "tBodyAcc-mean()-X" 0.27153827992
"TEST" 4 "SITTING" "tBodyAcc-mean()-Y" -0.007163065158
"TEST" 4 "SITTING" "tBodyAcc-mean()-Z" -0.10587459588
"TEST" 4 "SITTING" "tBodyAcc-std()-X" -0.980309931
"TEST" 4 "SITTING" "tBodyAcc-std()-Y" -0.89022398108
"TEST" 4 "SITTING" "tBodyAcc-std()-Z" -0.9322030066
"TEST" 4 "SITTING" "tGravityAcc-mean()-X" 0.8693030064
"TEST" 4 "SITTING" "tGravityAcc-mean()-Y" 0.211622539936894
"TEST" 4 "SITTING" "tGravityAcc-mean()-Z" 0.11012048108
"TEST" 4 "SITTING" "tGravityAcc-std()-X" -0.9814052948
"TEST" 4 "SITTING" "tGravityAcc-std()-Y" -0.93272710386
"TEST" 4 "SITTING" "tGravityAcc-std()-Z" -0.9509492546
"TEST" 4 "SITTING" "tBodyAccJerk-mean()-X" 0.0784500239
"TEST" 4 "SITTING" "tBodyAccJerk-mean()-Y" -0.0108582171094
"TEST" 4 "SITTING" "tBodyAccJerk-mean()-Z" -0.0121499951596
"TEST" 4 "SITTING" "tBodyAccJerk-std()-X" -0.9767421962
"TEST" 4 "SITTING" "tBodyAccJerk-std()-Y" -0.9445961056
"TEST" 4 "SITTING" "tBodyAccJerk-std()-Z" -0.9790387658
"TEST" 4 "SITTING" "tBodyGyro-mean()-X" -0.04944351156
"TEST" 4 "SITTING" "tBodyGyro-mean()-Y" -0.08943006108
"TEST" 4 "SITTING" "tBodyGyro-mean()-Z" 0.10115033478
"TEST" 4 "SITTING" "tBodyGyro-std()-X" -0.9701317904
"TEST" 4 "SITTING" "tBodyGyro-std()-Y" -0.9584681204
"TEST" 4 "SITTING" "tBodyGyro-std()-Z" -0.9279722294
"TEST" 4 "SITTING" "tBodyGyroJerk-mean()-X" -0.09694948424
"TEST" 4 "SITTING" "tBodyGyroJerk-mean()-Y" -0.041848389996
"TEST" 4 "SITTING" "tBodyGyroJerk-mean()-Z" -0.0489964351672
"TEST" 4 "SITTING" "tBodyGyroJerk-std()-X" -0.9698997312
"TEST" 4 "SITTING" "tBodyGyroJerk-std()-Y" -0.984441358
"TEST" 4 "SITTING" "tBodyGyroJerk-std()-Z" -0.9688048316
"TEST" 4 "SITTING" "tBodyAccMag-mean()" -0.93569482
"TEST" 4 "SITTING" "tBodyAccMag-std()" -0.9144078448
"TEST" 4 "SITTING" "tGravityAccMag-mean()" -0.93569482
"TEST" 4 "SITTING" "tGravityAccMag-std()" -0.9144078448
"TEST" 4 "SITTING" "tBodyAccJerkMag-mean()" -0.9701322836
"TEST" 4 "SITTING" "tBodyAccJerkMag-std()" -0.9625491104
"TEST" 4 "SITTING" "tBodyGyroMag-mean()" -0.9260633138
"TEST" 4 "SITTING" "tBodyGyroMag-std()" -0.928898293
"TEST" 4 "SITTING" "tBodyGyroJerkMag-mean()" -0.9804904618
"TEST" 4 "SITTING" "tBodyGyroJerkMag-std()" -0.9758066902
"TEST" 4 "SITTING" "fBodyAcc-mean()-X" -0.9774624984
"TEST" 4 "SITTING" "fBodyAcc-mean()-Y" -0.9057829318
"TEST" 4 "SITTING" "fBodyAcc-mean()-Z" -0.9517837432
"TEST" 4 "SITTING" "fBodyAcc-std()-X" -0.9819081892
"TEST" 4 "SITTING" "fBodyAcc-std()-Y" -0.8894673494
"TEST" 4 "SITTING" "fBodyAcc-std()-Z" -0.9269993168
"TEST" 4 "SITTING" "fBodyAcc-meanFreq()-X" 0.037381761194
"TEST" 4 "SITTING" "fBodyAcc-meanFreq()-Y" 0.07878600934
"TEST" 4 "SITTING" "fBodyAcc-meanFreq()-Z" 0.01209426602
"TEST" 4 "SITTING" "fBodyAccJerk-mean()-X" -0.9768457126
"TEST" 4 "SITTING" "fBodyAccJerk-mean()-Y" -0.9442983908
"TEST" 4 "SITTING" "fBodyAccJerk-mean()-Z" -0.9751549056
"TEST" 4 "SITTING" "fBodyAccJerk-std()-X" -0.9787769122
"TEST" 4 "SITTING" "fBodyAccJerk-std()-Y" -0.949293158
"TEST" 4 "SITTING" "fBodyAccJerk-std()-Z" -0.9816994482
"TEST" 4 "SITTING" "fBodyAccJerk-meanFreq()-X" 0.2130199199042
"TEST" 4 "SITTING" "fBodyAccJerk-meanFreq()-Y" -0.075289966262
"TEST" 4 "SITTING" "fBodyAccJerk-meanFreq()-Z" 0.012245576986
"TEST" 4 "SITTING" "fBodyGyro-mean()-X" -0.9605896358
"TEST" 4 "SITTING" "fBodyGyro-mean()-Y" -0.9675836478
"TEST" 4 "SITTING" "fBodyGyro-mean()-Z" -0.9337768922
"TEST" 4 "SITTING" "fBodyGyro-std()-X" -0.973333107
"TEST" 4 "SITTING" "fBodyGyro-std()-Y" -0.954120419
"TEST" 4 "SITTING" "fBodyGyro-std()-Z" -0.9328683544
"TEST" 4 "SITTING" "fBodyGyro-meanFreq()-X" 0.1090926580982
"TEST" 4 "SITTING" "fBodyGyro-meanFreq()-Y" -0.394745539548
"TEST" 4 "SITTING" "fBodyGyro-meanFreq()-Z" -0.1457260342
"TEST" 4 "SITTING" "fBodyAccMag-mean()" -0.929002095
"TEST" 4 "SITTING" "fBodyAccMag-std()" -0.9198157096
"TEST" 4 "SITTING" "fBodyAccMag-meanFreq()" 0.028092110644
"TEST" 4 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.9625007338
"TEST" 4 "SITTING" "fBodyBodyAccJerkMag-std()" -0.9615845194
"TEST" 4 "SITTING" "fBodyBodyAccJerkMag-meanFreq()" 0.22719801466
"TEST" 4 "SITTING" "fBodyBodyGyroMag-mean()" -0.9487697524
"TEST" 4 "SITTING" "fBodyBodyGyroMag-std()" -0.9288505544
"TEST" 4 "SITTING" "fBodyBodyGyroMag-meanFreq()" -0.20008475764
"TEST" 4 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.9765477634
"TEST" 4 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.9762617538
"TEST" 4 "SITTING" "fBodyBodyGyroJerkMag-meanFreq()" 0.08593420296
"TEST" 4 "STANDING" "tBodyAcc-mean()-X" 0.280499745892857
"TEST" 4 "STANDING" "tBodyAcc-mean()-Y" -0.00948911098553571
"TEST" 4 "STANDING" "tBodyAcc-mean()-Z" -0.0961574905535714
"TEST" 4 "STANDING" "tBodyAcc-std()-X" -0.97692058
"TEST" 4 "STANDING" "tBodyAcc-std()-Y" -0.86159737875
"TEST" 4 "STANDING" "tBodyAcc-std()-Z" -0.896880538392857
"TEST" 4 "STANDING" "tGravityAcc-mean()-X" 0.95619779125
"TEST" 4 "STANDING" "tGravityAcc-mean()-Y" -0.0759009061071429
"TEST" 4 "STANDING" "tGravityAcc-mean()-Z" 0.166893825946429
"TEST" 4 "STANDING" "tGravityAcc-std()-X" -0.972908355892857
"TEST" 4 "STANDING" "tGravityAcc-std()-Y" -0.917613464821429
"TEST" 4 "STANDING" "tGravityAcc-std()-Z" -0.899404775267857
"TEST" 4 "STANDING" "tBodyAccJerk-mean()-X" 0.0721328379857143
"TEST" 4 "STANDING" "tBodyAccJerk-mean()-Y" -0.00653015693773214
"TEST" 4 "STANDING" "tBodyAccJerk-mean()-Z" -0.0211889890567857
"TEST" 4 "STANDING" "tBodyAccJerk-std()-X" -0.972586541964286
"TEST" 4 "STANDING" "tBodyAccJerk-std()-Y" -0.938354677857143
"TEST" 4 "STANDING" "tBodyAccJerk-std()-Z" -0.973054201071429
"TEST" 4 "STANDING" "tBodyGyro-mean()-X" -0.0306449342357143
"TEST" 4 "STANDING" "tBodyGyro-mean()-Y" -0.061824850625
"TEST" 4 "STANDING" "tBodyGyro-mean()-Z" 0.0755636430892857
"TEST" 4 "STANDING" "tBodyGyro-std()-X" -0.909687974464286
"TEST" 4 "STANDING" "tBodyGyro-std()-Y" -0.949227146964286
"TEST" 4 "STANDING" "tBodyGyro-std()-Z" -0.909995038571429
"TEST" 4 "STANDING" "tBodyGyroJerk-mean()-X" -0.103057894142857
"TEST" 4 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0461257201357143
"TEST" 4 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0490753497867857
"TEST" 4 "STANDING" "tBodyGyroJerk-std()-X" -0.949633878571429
"TEST" 4 "STANDING" "tBodyGyroJerk-std()-Y" -0.976065174642857
"TEST" 4 "STANDING" "tBodyGyroJerk-std()-Z" -0.957982019464286
"TEST" 4 "STANDING" "tBodyAccMag-mean()" -0.906478051785714
"TEST" 4 "STANDING" "tBodyAccMag-std()" -0.890976683392857
